# onion skin A3e paint log
# comp	1920	1080
# stale_ms	100.0
t_ms	src_t_ms	tx	ty	sx	have_stale	stale_t_ms	stale_tx	stale_ty	paint_ms
28132.870	28107.461	536.00	37.00	0.500000	1	28024.253	507.00	48.00	1.7320
28148.818	28124.418	541.00	35.00	0.500000	1	28040.784	507.00	48.00	1.4626
28180.833	28157.084	547.00	32.00	0.500000	1	28074.423	528.00	40.00	1.4189
28212.904	28190.435	549.00	31.00	0.500000	1	28107.461	536.00	37.00	1.6767
28229.614	28207.351	549.00	30.00	0.500000	1	28124.418	541.00	35.00	1.5679
28261.744	28240.159	549.00	30.00	0.500000	1	28157.084	547.00	32.00	1.8496
28270.633	28257.069	549.00	30.00	0.500000	1	28157.084	547.00	32.00	1.8200
28303.975	28290.896	549.00	30.00	0.500000	1	28190.435	549.00	31.00	1.7440
28337.259	28324.497	545.00	31.00	0.500000	1	28223.676	549.00	30.00	2.1626
28353.824	28341.445	543.00	32.00	0.500000	1	28240.159	549.00	30.00	2.0347
28387.280	28375.029	524.00	39.00	0.500000	1	28273.701	549.00	30.00	1.6956
28403.868	28391.948	511.00	43.00	0.500000	1	28290.896	549.00	30.00	2.5153
28436.816	28424.532	472.00	54.00	0.500000	1	28324.497	545.00	31.00	2.3304
28468.847	28458.188	421.00	72.00	0.500000	1	28358.887	535.00	36.00	2.0678
28484.762	28474.867	392.00	81.00	0.500000	1	28375.029	524.00	39.00	1.5647
28515.704	28508.099	343.00	98.00	0.500000	1	28408.887	495.00	48.00	1.4557
28520.522	28508.099	343.00	98.00	0.500000	1	28408.887	495.00	48.00	2.4268
28554.016	28541.069	300.00	114.00	0.500000	1	28441.172	449.00	62.00	2.6134
28593.560	28573.573	280.00	121.00	0.500000	1	28474.867	392.00	81.00	1.6697
28603.900	28589.935	275.00	123.00	0.500000	1	28474.867	392.00	81.00	1.5503
28637.328	28625.188	276.00	124.00	0.500000	1	28524.216	319.00	107.00	1.8017
28645.518	28625.188	276.00	124.00	0.500000	1	28541.069	300.00	114.00	2.2946
28677.018	28657.527	278.00	124.00	0.500000	1	28573.573	280.00	121.00	2.3496
28709.872	28690.614	309.00	117.00	0.500000	1	28607.392	274.00	124.00	1.5970
28724.953	28707.968	313.00	117.00	0.500000	1	28607.392	274.00	124.00	1.6553
28756.834	28740.891	313.00	117.00	0.500000	1	28641.933	278.00	124.00	2.5788
28770.552	28757.665	298.00	117.00	0.500000	1	28657.527	278.00	124.00	2.5639
28804.070	28790.880	240.00	117.00	0.500000	1	28690.614	309.00	117.00	2.0606
28837.368	28824.371	196.00	110.00	0.500000	1	28724.922	317.00	117.00	2.0746
28853.556	28841.376	193.00	108.00	0.500000	1	28740.891	313.00	117.00	2.7114
28885.686	28875.503	209.00	102.00	0.500000	1	28774.589	270.00	117.00	1.4833
28901.734	28891.617	229.00	102.00	0.500000	1	28790.880	240.00	117.00	1.7931
28933.673	28924.278	263.00	102.00	0.500000	1	28824.371	196.00	110.00	1.6743
28965.257	28940.856	269.00	102.00	0.500000	1	28859.004	197.00	106.00	1.4876
28980.682	28957.706	268.00	103.00	0.500000	1	28875.503	209.00	102.00	1.6962
29012.812	28991.176	259.00	106.00	0.500000	1	28908.492	247.00	102.00	1.5548
29027.793	29007.368	252.00	106.00	0.500000	1	28924.278	263.00	102.00	1.9259
29053.916	29041.445	238.00	100.00	0.500000	1	28940.856	269.00	102.00	1.9263
29087.304	29073.996	232.00	84.00	0.500000	1	28974.564	265.00	105.00	2.2019
29103.882	29090.883	232.00	77.00	0.500000	1	28991.176	259.00	106.00	1.7107
29137.149	29123.591	234.00	70.00	0.500000	1	29024.343	245.00	105.00	1.9251
29153.429	29140.530	247.00	57.00	0.500000	1	29041.445	238.00	100.00	2.1947
29185.564	29174.813	270.00	54.00	0.500000	1	29073.996	232.00	84.00	1.3869
29216.594	29208.162	292.00	59.00	0.500000	1	29107.497	234.00	70.00	1.6025
29226.607	29208.162	292.00	59.00	0.500000	1	29123.591	234.00	70.00	2.2291
29263.781	29240.805	306.00	76.00	0.500000	1	29158.378	262.00	54.00	1.5793
29269.926	29257.357	308.00	84.00	0.500000	1	29158.378	262.00	54.00	1.7496
29303.973	29291.138	303.00	104.00	0.500000	1	29191.426	282.00	54.00	2.3352
29333.500	29324.278	289.00	118.00	0.500000	1	29224.148	301.00	67.00	1.5392
29349.550	29324.278	289.00	118.00	0.500000	1	29240.805	306.00	76.00	1.4631
29381.526	29357.780	272.00	125.00	0.500000	1	29274.196	308.00	94.00	1.5940
29397.483	29374.626	261.00	125.00	0.500000	1	29291.138	303.00	104.00	1.5810
29429.613	29407.794	234.00	125.00	0.500000	1	29324.278	289.00	118.00	1.6066
29461.068	29440.733	203.00	124.00	0.500000	1	29357.780	272.00	125.00	1.6750
29477.120	29457.530	187.00	120.00	0.500000	1	29374.626	261.00	125.00	1.7613
29509.400	29491.131	161.00	106.00	0.500000	1	29407.794	234.00	125.00	2.3879
29520.556	29507.647	152.00	98.00	0.500000	1	29407.794	234.00	125.00	1.5453
29553.838	29540.932	143.00	79.00	0.500000	1	29440.733	203.00	124.00	2.1470
29587.299	29574.950	147.00	60.00	0.500000	1	29474.219	174.00	114.00	1.7546
29603.844	29591.891	155.00	50.00	0.500000	1	29491.131	161.00	106.00	2.2328
29637.362	29623.699	175.00	36.00	0.500000	1	29524.102	145.00	89.00	1.8540
29653.740	29641.314	188.00	31.00	0.500000	1	29540.932	143.00	79.00	2.1021
29685.636	29674.128	222.00	27.00	0.500000	1	29574.950	147.00	60.00	1.4519
29716.400	29707.243	262.00	27.00	0.500000	1	29607.456	163.00	43.00	1.9186
29732.453	29707.243	262.00	27.00	0.500000	1	29623.699	175.00	36.00	2.1436
29763.894	29742.252	303.00	33.00	0.500000	1	29658.353	205.00	27.00	1.5622
29775.345	29758.059	320.00	41.00	0.500000	1	29674.128	222.00	27.00	1.5925
29803.887	29791.288	345.00	57.00	0.500000	1	29690.760	242.00	27.00	1.7225
29837.295	29824.388	357.00	80.00	0.500000	1	29724.730	283.00	28.00	1.9860
29853.856	29841.063	357.00	95.00	0.500000	1	29742.252	303.00	33.00	1.8480
29887.232	29874.699	355.00	118.00	0.500000	1	29774.242	335.00	49.00	2.3357
29903.942	29891.782	351.00	127.00	0.500000	1	29791.288	345.00	57.00	1.8513
29936.611	29924.584	338.00	138.00	0.500000	1	29824.388	357.00	80.00	1.9136
29957.603	29941.069	330.00	141.00	0.500000	1	29841.063	357.00	95.00	1.8235
29973.629	29957.712	319.00	145.00	0.500000	1	29858.225	357.00	108.00	1.8072
30005.570	29991.195	281.00	146.00	0.500000	1	29891.782	351.00	127.00	1.6807
30020.423	30007.577	258.00	146.00	0.500000	1	29908.668	343.00	133.00	1.5932
30052.816	30041.103	211.00	145.00	0.500000	1	29941.069	330.00	141.00	1.5086
30084.796	30075.180	177.00	132.00	0.503646	1	29974.515	302.00	146.00	1.4470
30100.827	30090.730	177.00	132.00	0.503646	1	29991.195	281.00	146.00	1.4706
30133.488	30124.521	150.00	102.00	0.500000	1	30024.512	235.00	146.00	1.7076
30149.493	30124.521	150.00	102.00	0.500000	1	30041.103	211.00	145.00	1.5159
30181.669	30158.052	145.00	89.00	0.500000	1	30075.180	177.00	132.00	1.4577
30213.517	30190.663	145.00	70.00	0.500000	1	30108.261	160.00	116.00	1.6301
30229.568	30207.611	150.00	61.00	0.500000	1	30124.521	150.00	102.00	1.5601
30261.389	30241.195	163.00	51.00	0.500000	1	30158.052	145.00	89.00	1.6329
30270.452	30257.405	173.00	48.00	0.500000	1	30158.052	145.00	89.00	2.1589
30303.904	30291.122	201.00	46.00	0.500000	1	30190.663	145.00	70.00	1.6589
30337.250	30324.288	236.00	48.00	0.500000	1	30224.549	156.00	55.00	1.7535
30353.893	30340.889	251.00	52.00	0.500000	1	30241.195	163.00	51.00	1.9629
30387.345	30374.964	277.00	65.00	0.500000	1	30274.312	186.00	46.00	2.1039
30403.854	30391.863	287.00	73.00	0.500000	1	30291.122	201.00	46.00	2.2745
30435.001	30425.262	299.00	94.00	0.500000	1	30324.288	236.00	48.00	1.4280
30466.193	30441.152	301.00	105.00	0.500000	1	30357.743	264.00	58.00	1.4062
30481.568	30457.832	301.00	115.00	0.500000	1	30374.964	277.00	65.00	1.4806
30511.557	30491.127	296.00	130.00	0.503646	1	30408.908	294.00	82.00	1.6885
30528.595	30507.594	295.00	136.00	0.500000	1	30425.262	299.00	94.00	1.9297
30553.863	30540.974	281.00	143.00	0.500000	1	30441.152	301.00	105.00	1.7180
30587.307	30574.027	261.00	143.00	0.500000	1	30474.581	301.00	124.00	1.8371
30603.977	30590.667	250.00	143.00	0.500000	1	30491.127	296.00	130.00	1.8008
30629.549	30607.405	243.00	143.00	0.500000	1	30524.221	288.00	140.00	1.6449
30645.363	30624.708	238.00	142.00	0.500000	1	30540.974	281.00	143.00	1.6214
30676.939	30657.791	236.00	137.00	0.500000	1	30574.027	261.00	143.00	1.5957
30709.463	30690.757	234.00	130.00	0.503646	1	30607.405	243.00	143.00	1.6846
30725.526	30707.902	241.00	127.00	0.500000	1	30624.708	238.00	142.00	1.9256
30757.778	30741.134	252.00	122.00	0.500000	1	30641.558	236.00	140.00	1.8163
30770.543	30757.800	260.00	121.00	0.500000	1	30657.791	236.00	137.00	1.8639
30803.865	30791.015	274.00	120.00	0.500000	1	30690.757	234.00	130.00	1.6143
30837.301	30823.898	289.00	120.00	0.500000	1	30724.803	245.00	125.00	1.6783
30853.849	30840.346	296.00	120.00	0.500000	1	30741.134	252.00	122.00	1.5586
30885.777	30873.319	299.00	120.00	0.500000	1	30774.337	267.00	120.00	1.4373
30900.733	30889.850	299.00	120.00	0.500000	1	30791.015	274.00	120.00	1.4988
30932.940	30923.924	299.00	120.00	0.500000	1	30823.898	289.00	120.00	1.4287
30965.449	30956.696	299.00	120.00	0.500000	1	30856.769	299.00	120.00	1.4306
30981.483	30956.696	299.00	120.00	0.500000	1	30873.319	299.00	120.00	1.4860
31013.390	30990.161	299.00	120.00	0.500000	1	30906.680	299.00	120.00	1.6095
31020.511	31007.223	299.00	120.00	0.500000	1	30906.680	299.00	120.00	1.6986
31053.962	31040.126	299.00	120.00	0.500000	1	30940.798	299.00	120.00	1.6149
31087.125	31073.395	299.00	120.00	0.500000	1	30973.235	299.00	120.00	1.7707
31103.893	31090.183	299.00	120.00	0.500000	1	30990.161	299.00	120.00	1.6471
31137.303	31124.284	299.00	120.00	0.500000	1	31023.855	299.00	120.00	1.6690
31153.831	31140.732	255.00	74.00	0.562500	1	31040.126	299.00	120.00	1.9686
31184.525	31173.328	255.00	74.00	0.562500	1	31073.395	299.00	120.00	1.4644
31215.951	31206.535	255.00	74.00	0.562500	1	31106.902	299.00	120.00	1.6832
31226.539	31206.535	255.00	74.00	0.562500	1	31124.284	299.00	120.00	1.8594
31263.050	31240.047	255.00	74.00	0.562500	1	31156.608	255.00	74.00	1.5252
31270.694	31256.960	255.00	74.00	0.562500	1	31156.608	255.00	74.00	1.8258
31304.006	31290.148	255.00	74.00	0.562500	1	31190.026	255.00	74.00	1.8507
31333.030	31323.441	255.00	74.00	0.562500	1	31223.339	255.00	74.00	1.4406
31349.535	31340.162	255.00	74.00	0.562500	1	31240.047	255.00	74.00	1.4439
31381.556	31373.317	255.00	74.00	0.562500	1	31273.722	255.00	74.00	1.3978
31397.515	31373.317	255.00	74.00	0.562500	1	31290.148	255.00	74.00	1.5408
31429.761	31406.933	255.00	74.00	0.562500	1	31323.441	255.00	74.00	1.5522
31460.655	31440.765	255.00	74.00	0.562500	1	31356.834	255.00	74.00	1.6398
31476.853	31457.443	255.00	74.00	0.562500	1	31373.317	255.00	74.00	1.5301
31509.573	31490.822	255.00	74.00	0.562500	1	31406.933	255.00	74.00	1.5676
31520.507	31507.266	206.00	22.00	0.632812	1	31406.933	255.00	74.00	1.7225
31553.892	31540.259	206.00	22.00	0.632812	1	31440.765	255.00	74.00	1.6700
31587.159	31573.466	206.00	22.00	0.632812	1	31473.628	255.00	74.00	1.8252
31603.864	31590.035	206.00	22.00	0.632812	1	31490.822	255.00	74.00	1.5274
31637.120	31623.537	206.00	22.00	0.632812	1	31523.431	206.00	22.00	2.1448
31652.833	31639.921	206.00	22.00	0.632812	1	31540.259	206.00	22.00	1.4918
31684.792	31673.075	206.00	22.00	0.632812	1	31573.466	206.00	22.00	1.6744
31717.550	31706.524	206.00	22.00	0.632812	1	31606.577	206.00	22.00	1.4541
31732.519	31723.237	206.00	22.00	0.632812	1	31623.537	206.00	22.00	1.4097
31764.014	31740.092	206.00	22.00	0.632812	1	31656.461	206.00	22.00	1.5665
31770.600	31757.211	206.00	22.00	0.632812	1	31656.461	206.00	22.00	1.6140
31803.882	31790.244	206.00	22.00	0.632812	1	31689.778	206.00	22.00	1.6868
31837.144	31823.573	206.00	22.00	0.632812	1	31723.237	206.00	22.00	1.7706
31853.845	31840.182	206.00	22.00	0.632812	1	31740.092	206.00	22.00	1.6903
31887.133	31873.516	206.00	22.00	0.632812	1	31774.000	206.00	22.00	1.6614
31903.875	31890.043	206.00	22.00	0.632812	1	31790.244	206.00	22.00	1.7456
31937.413	31923.578	206.00	22.00	0.632812	1	31823.573	206.00	22.00	1.7406
31957.821	31940.829	206.00	22.00	0.632812	1	31856.713	206.00	22.00	2.0568
31972.982	31957.938	206.00	22.00	0.632812	1	31856.713	206.00	22.00	1.5906
32005.561	31990.194	206.00	22.00	0.632812	1	31890.043	206.00	22.00	1.5280
32020.597	32006.636	206.00	22.00	0.632812	1	31906.696	206.00	22.00	1.9342
32052.742	32040.237	206.00	22.00	0.632812	1	31940.829	206.00	22.00	1.5347
32084.732	32073.350	206.00	22.00	0.632812	1	31974.132	206.00	22.00	1.4105
32100.764	32089.998	206.00	22.00	0.632812	1	31990.194	206.00	22.00	1.6184
32133.268	32107.655	206.00	22.00	0.632812	1	32023.500	206.00	22.00	1.4431
32149.796	32107.655	206.00	22.00	0.632812	1	32040.237	206.00	22.00	1.4011
32181.116	32107.655	206.00	22.00	0.632812	1	32073.350	206.00	22.00	1.5012
32212.907	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5277
32228.934	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4948
32260.901	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5659
32270.541	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5653
32303.922	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5569
32337.309	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.8954
32353.846	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7117
32387.223	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.9958
32403.896	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.8722
32436.293	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7549
32466.877	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4463
32482.862	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4325
32514.797	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7686
32520.488	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6545
32553.938	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7467
32587.138	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7883
32607.808	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7082
32637.161	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7877
32645.302	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5386
32677.573	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7936
32709.669	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5010
32724.666	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6007
32757.606	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6431
32770.523	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6142
32803.849	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6929
32837.117	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.8859
32853.679	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.9506
32885.651	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4031
32900.951	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4646
32933.669	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5102
32965.401	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5175
32980.888	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5698
33012.887	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5831
33020.472	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7317
33053.843	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6769
33087.197	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7876
33103.879	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6416
33137.245	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7342
33153.817	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5656
33187.277	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7459
33220.706	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.9244
33236.968	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6363
33254.924	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	2.0056
33270.547	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6558
33301.590	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6699
33333.697	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5278
33349.627	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5491
33381.553	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4438
33397.677	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5498
33429.581	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5826
33460.144	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6170
33477.626	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5562
33506.733	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7002
33520.538	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7930
33552.954	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5578
33583.437	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5093
33599.132	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4143
33630.788	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4264
33646.048	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5445
33676.856	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6608
33709.351	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5612
33725.598	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.7345
33756.483	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.6367
33770.510	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.9839
33802.549	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.4690
33833.509	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.5585
33853.811	32107.655	206.00	22.00	0.632812	1	32107.655	206.00	22.00	1.8199
33879.868	33857.871	218.00	37.00	0.613021	1	32107.655	206.00	22.00	1.5753
33902.670	33890.379	218.00	37.00	0.613021	1	32107.655	206.00	22.00	1.4278
33927.772	33907.008	218.00	37.00	0.613021	1	32107.655	206.00	22.00	1.6484
33959.661	33941.126	218.00	37.00	0.613021	1	33857.871	218.00	37.00	1.5617
33973.567	33957.700	218.00	37.00	0.613021	1	33857.871	218.00	37.00	1.8534
34005.565	33991.120	218.00	37.00	0.613021	1	33890.379	218.00	37.00	1.5305
34020.580	34006.777	218.00	37.00	0.613021	1	33907.008	218.00	37.00	2.0419
34052.447	34040.090	218.00	37.00	0.613021	1	33941.126	218.00	37.00	1.4141
34083.618	34073.253	218.00	37.00	0.613021	1	33974.534	218.00	37.00	1.4625
34099.516	34089.918	218.00	37.00	0.613021	1	33991.120	218.00	37.00	1.3768
34131.781	34123.707	218.00	37.00	0.613021	1	34023.425	218.00	37.00	2.0384
34149.525	34140.053	218.00	37.00	0.613021	1	34040.090	218.00	37.00	1.3924
34178.521	34157.079	218.00	37.00	0.613021	1	34073.253	218.00	37.00	1.5530
34210.704	34190.427	218.00	37.00	0.613021	1	34107.291	218.00	37.00	1.5618
34228.861	34207.105	218.00	37.00	0.613021	1	34123.707	218.00	37.00	1.4861
34257.370	34240.441	218.00	37.00	0.613021	1	34157.079	218.00	37.00	1.7674
34270.529	34257.064	218.00	37.00	0.613021	1	34157.079	218.00	37.00	1.5416
34303.916	34290.157	218.00	37.00	0.613021	1	34190.427	218.00	37.00	1.7764
34335.745	34307.671	218.00	37.00	0.613021	1	34223.788	218.00	37.00	1.6272
34351.585	34307.671	218.00	37.00	0.613021	1	34240.441	218.00	37.00	1.4044
34382.832	34307.671	218.00	37.00	0.613021	1	34273.579	218.00	37.00	1.5178
34397.872	34307.671	218.00	37.00	0.613021	1	34290.157	218.00	37.00	1.4960
34429.866	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.4767
34460.442	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5036
34479.440	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.6701
34505.708	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.6019
34520.523	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.8423
34553.854	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5988
34587.206	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.9737
34613.636	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.6768
34629.591	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5678
34645.259	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.6352
34676.956	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5876
34707.429	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.6920
34723.636	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.7925
34755.685	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.7551
34770.504	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.6444
34802.533	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.4437
34833.757	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.4341
34849.839	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.4776
34881.488	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.4175
34895.854	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.6796
34927.772	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5659
34959.469	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5626
34975.596	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.9257
35005.912	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5947
35023.614	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.5965
35051.928	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.4215
35082.671	34307.671	218.00	37.00	0.613021	1	34307.671	218.00	37.00	1.4425
